ID,QT_TOTAL_HIT_PAYWALL,DIASNAVEGADOS,NOTICIASLIDAS,VISITAS_CAPA,USOU_APP,PERFIL,PES_GENERO,PES_NASCIMENTO_DATA,ATR_PF_GEO_RENDA_FAM
2745,0,4,3,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
5,2,0,0,0,NAO,ASSINANTE,F,,DE 8SM ATE 14SM
992,32,26,0,130,SIM,ASSINANTE,M,01.01.1900 00:00:00,
1316,16,19,38,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
1362,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2791,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
796,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1624,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
2480,2,6,0,24,SIM,ASSINANTE,M,09.11.1983 00:00:00,DE 3SM ATE 4SM
3494,36,20,2,32,SIM,ASSINANTE,M,01.01.1900 00:00:00,ACIMA DE 25SM
3672,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
2070,38,16,22,37,SIM,ASSINANTE,M,01.01.1900 00:00:00,
428,0,11,10,2,SIM,ASSINANTE,M,01.01.1900 00:00:00,
3492,1,18,10,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1062,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 14SM ATE 25SM
1398,14,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1989,2,32,18,96,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2503,0,0,0,0,NAO,ASSINANTE,F,18.06.1991 00:00:00,DE 8SM ATE 14SM
1686,0,0,0,0,NAO,ASSINANTE,M,,DE 4SM ATE 8SM
2303,26,3,0,55,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1706,5,13,0,41,SIM,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
2829,0,0,0,0,NAO,ASSINANTE,M,09.10.1962 00:00:00,
2741,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
780,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
21,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
2870,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2704,14,6,8,0,NAO,ASSINANTE,M,,
3064,0,52,318,533,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
2013,0,1,0,1,NAO,ASSINANTE,M,01.01.1900 00:00:00,
478,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
904,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1159,50,35,99,8,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2740,12,48,71,204,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
3683,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 8SM ATE 14SM
3694,0,0,0,0,NAO,ASSINANTE,F,16.11.1972 00:00:00,
1645,20,30,104,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
3588,4,17,27,1,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
1771,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
1747,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
98,0,27,7,50,NAO,ASSINANTE,M,01.01.1900 00:00:00,
644,0,0,0,0,NAO,ASSINANTE,F,,DE 8SM ATE 14SM
332,18,7,0,46,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
3095,0,0,0,0,NAO,ASSINANTE,M,17.01.1953 00:00:00,
1882,20,11,12,3,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
306,11,18,15,10,NAO,ASSINANTE,M,01.01.1900 00:00:00,
511,17,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3110,0,41,17,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2568,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 8SM ATE 14SM
211,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
227,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1434,25,37,8,99,SIM,ASSINANTE,M,01.01.1900 00:00:00,
3135,88,22,11,2,NAO,ASSINANTE,M,10.04.1983 00:00:00,DE 8SM ATE 14SM
1874,3,5,0,18,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1713,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
3036,14,20,5,37,SIM,ASSINANTE,F,01.01.1900 00:00:00,
2635,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1266,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
180,0,0,0,0,NAO,ASSINANTE,F,04.06.1990 00:00:00,
2121,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2925,0,20,4,1,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
1905,0,1,2,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
3780,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
246,33,22,2,202,SIM,ASSINANTE,M,01.01.1900 00:00:00,
785,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1906,53,60,289,495,SIM,ASSINANTE,M,02.05.1967 00:00:00,DE 3SM ATE 4SM
3196,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2274,39,16,4,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
2944,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2634,0,5,5,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
2251,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
968,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
3749,0,48,579,417,SIM,ASSINANTE,F,01.01.1900 00:00:00,
2239,5,30,47,29,SIM,ASSINANTE,F,01.01.1900 00:00:00,
2775,0,12,17,1,NAO,ASSINANTE,M,27.11.1992 00:00:00,
1545,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 8SM ATE 14SM
2286,0,22,0,122,SIM,ASSINANTE,M,01.01.1900 00:00:00,
2090,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1126,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
1361,7,58,159,219,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2973,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
851,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
895,0,9,5,1,NAO,ASSINANTE,F,13.08.1982 00:00:00,DE 4SM ATE 8SM
171,6,20,30,2,SIM,ASSINANTE,F,01.01.1900 00:00:00,DE 8SM ATE 14SM
1250,0,0,0,0,NAO,ASSINANTE,M,19.10.1943 00:00:00,DE 14SM ATE 25SM
3621,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
3753,16,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1217,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3557,1,4,9,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 8SM ATE 14SM
3370,92,38,27,8,SIM,ASSINANTE,M,13.07.1967 00:00:00,DE 3SM ATE 4SM
2322,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1971,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1365,0,1,1,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1112,3,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
178,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
202,0,1,0,0,NAO,ASSINANTE,M,01.11.1987 00:00:00,
3124,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
2935,30,11,14,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
3447,0,5,5,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2593,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
2016,2,11,14,3,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1184,0,0,0,0,NAO,ASSINANTE,F,22.10.1987 00:00:00,DE 8SM ATE 14SM
540,5,39,0,50,SIM,ASSINANTE,M,01.01.1900 00:00:00,
449,12,3,2,11,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
2067,0,1,2,0,NAO,ASSINANTE,M,01.09.1942 00:00:00,DE 3SM ATE 4SM
182,3,2,5,0,NAO,ASSINANTE,M,26.08.1943 00:00:00,DE 8SM ATE 14SM
790,12,11,0,93,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1932,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
3489,1,12,0,83,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2372,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
2931,7,5,5,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 14SM ATE 25SM
2011,0,7,4,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
3199,7,59,152,327,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
430,12,42,132,51,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1752,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2190,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
590,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
667,4,1,0,13,SIM,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
1876,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1668,0,3,5,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
2949,4,38,135,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
3679,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
746,32,19,10,2,NAO,ASSINANTE,M,01.01.1900 00:00:00,
876,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
1423,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3742,0,21,7,16,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
2187,15,41,151,2,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
776,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
167,0,0,0,0,NAO,ASSINANTE,M,08.04.1980 00:00:00,
3684,42,39,16,85,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3598,6,5,8,7,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1298,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
919,30,34,130,210,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
2085,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
556,0,56,520,18,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
3245,3,3,0,9,SIM,ASSINANTE,M,01.01.1900 00:00:00,ACIMA DE 25SM
2019,12,44,100,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
2142,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2438,0,5,6,4,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2810,8,28,3,83,SIM,ASSINANTE,M,01.01.1900 00:00:00,
765,0,0,0,0,NAO,ASSINANTE,M,24.06.1992 00:00:00,
1790,5,3,1,7,SIM,ASSINANTE,F,31.07.1981 00:00:00,ACIMA DE 25SM
994,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
3296,6,47,133,10,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
1161,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
112,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
3261,0,4,0,34,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2595,7,16,15,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
1638,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
3471,14,24,0,85,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1897,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
424,1,4,5,2,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3009,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2344,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
2654,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1301,12,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2756,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2440,9,34,77,2,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2219,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2253,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1353,3,14,12,1,NAO,ASSINANTE,M,,DE 14SM ATE 25SM
890,0,6,9,5,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
297,12,1,0,11,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
1754,10,50,268,6,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
1751,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
3551,0,38,7,66,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
850,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
17,19,16,38,41,NAO,ASSINANTE,F,,
1408,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
3772,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2018,3,40,0,274,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1524,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
2639,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
2026,8,10,19,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3077,10,34,197,1,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2172,4,40,85,26,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 14SM ATE 25SM
1562,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2983,0,0,0,0,NAO,ASSINANTE,F,,
2317,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
3514,0,51,0,276,SIM,ASSINANTE,M,01.01.1900 00:00:00,
2406,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2468,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
2580,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
1717,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
3063,22,2,0,21,SIM,ASSINANTE,M,01.01.1900 00:00:00,
1024,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
3023,0,16,0,40,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
2233,0,3,3,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
965,11,2,0,16,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1430,0,1,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 14SM ATE 25SM
2880,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 14SM ATE 25SM
956,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1407,0,1,1,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
3304,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,ACIMA DE 25SM
2153,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1542,0,0,0,0,NAO,ASSINANTE,F,15.04.1987 00:00:00,
1357,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1662,4,4,5,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
24,172,58,81,0,NAO,ASSINANTE,M,,DE 14SM ATE 25SM
2989,3,23,2,178,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
758,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
32,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
645,10,9,0,38,SIM,ASSINANTE,M,01.01.1900 00:00:00,
3065,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
869,1,4,4,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
405,32,18,0,102,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
543,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3409,4,8,1,77,SIM,ASSINANTE,M,01.01.1900 00:00:00,
3567,7,56,410,1366,SIM,ASSINANTE,M,24.05.1974 00:00:00,DE 4SM ATE 8SM
3389,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,ACIMA DE 25SM
2510,28,4,3,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1447,0,0,0,0,NAO,ASSINANTE,F,17.10.1992 00:00:00,DE 4SM ATE 8SM
2334,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
2332,1,0,0,0,NAO,ASSINANTE,M,,DE 2SM ATE 3SM
2245,0,7,9,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,ACIMA DE 25SM
1649,14,6,6,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
198,0,2,4,3,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
696,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1741,0,3,3,6,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 14SM ATE 25SM
1935,21,32,61,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,ACIMA DE 25SM
838,0,56,171,266,NAO,ASSINANTE,M,30.11.1963 00:00:00,DE 8SM ATE 14SM
3244,14,13,22,2,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
482,46,20,31,7,NAO,ASSINANTE,M,13.12.1956 00:00:00,DE 4SM ATE 8SM
623,1,4,0,54,SIM,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
728,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
704,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
3529,0,0,0,0,NAO,ASSINANTE,M,21.11.1976 00:00:00,DE 4SM ATE 8SM
2466,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2350,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2942,5,4,0,9,SIM,ASSINANTE,M,01.01.1900 00:00:00,
2176,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
3572,1,1,0,0,NAO,ASSINANTE,M,28.05.1980 00:00:00,
2920,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
2139,0,0,0,0,NAO,ASSINANTE,M,01.06.1976 00:00:00,DE 4SM ATE 8SM
228,30,19,1,74,SIM,ASSINANTE,M,01.01.1900 00:00:00,
3433,5,21,23,6,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
2529,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
3606,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2528,1,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1232,99,39,24,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2841,6,15,16,1,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 14SM ATE 25SM
3290,0,16,25,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
2712,12,46,148,2,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
2066,5,4,0,12,SIM,ASSINANTE,M,01.01.1900 00:00:00,
2592,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
1256,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
295,4,1,0,0,NAO,ASSINANTE,F,20.09.1982 00:00:00,
1824,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1845,0,0,0,0,NAO,ASSINANTE,M,22.04.1980 00:00:00,DE 3SM ATE 4SM
2917,2,51,13,254,SIM,ASSINANTE,M,01.01.1900 00:00:00,
2181,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,ACIMA DE 25SM
289,7,25,22,18,NAO,ASSINANTE,M,03.08.1974 00:00:00,
1154,25,27,41,3,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
436,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
2476,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3263,2,7,14,2,NAO,ASSINANTE,M,01.01.1900 00:00:00,
2222,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1831,0,12,6,15,NAO,ASSINANTE,M,12.02.1966 00:00:00,DE 2SM ATE 3SM
773,0,0,0,0,NAO,ASSINANTE,F,11.11.1981 00:00:00,
2948,0,0,0,0,NAO,ASSINANTE,M,05.10.1979 00:00:00,DE 8SM ATE 14SM
1035,0,11,8,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
1020,14,60,524,908,SIM,ASSINANTE,F,01.01.1900 00:00:00,ACIMA DE 25SM
3126,1,7,7,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
578,0,10,6,1,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
1513,57,32,77,133,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
7,0,37,15,39,NAO,ASSINANTE,M,,DE 3SM ATE 4SM
1189,18,11,10,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
2091,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
3258,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
3367,16,24,0,151,SIM,ASSINANTE,M,01.01.1900 00:00:00,
1950,0,1,1,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 8SM ATE 14SM
3371,2,54,149,433,SIM,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
734,3,13,26,5,NAO,ASSINANTE,M,12.02.1981 00:00:00,DE 4SM ATE 8SM
2053,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
3361,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3698,23,11,1,76,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
3233,43,17,15,50,NAO,ASSINANTE,M,01.01.1900 00:00:00,
716,1,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1001,13,19,12,3,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 4SM ATE 8SM
213,1,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1626,15,44,39,304,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
3118,33,23,36,14,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
1325,0,0,0,0,NAO,ASSINANTE,M,04.06.1987 00:00:00,
3448,8,2,0,6,SIM,ASSINANTE,F,29.06.1967 00:00:00,DE 4SM ATE 8SM
218,12,6,7,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
292,9,0,0,0,NAO,ASSINANTE,M,01.07.1967 00:00:00,DE 4SM ATE 8SM
38,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
646,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,DE 3SM ATE 4SM
1074,32,57,146,304,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
1053,17,18,22,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 3SM ATE 4SM
966,0,9,12,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
2183,2,20,63,142,SIM,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
3225,46,33,30,75,NAO,ASSINANTE,M,23.01.1988 00:00:00,DE 14SM ATE 25SM
1512,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
1836,4,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
861,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 4SM ATE 8SM
852,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,
3114,0,0,0,0,NAO,ASSINANTE,F,02.07.1984 00:00:00,DE 3SM ATE 4SM
181,0,0,0,0,NAO,ASSINANTE,M,01.01.1900 00:00:00,DE 8SM ATE 14SM
854,0,0,0,0,NAO,ASSINANTE,F,01.01.1900 00:00:00,
